"SiteID","templateName","displayName","ParentBodyID","ParentBodyName","SolarMultiplier","Latitude","Longitude","WaterPerDay","VolatilesPerDay","MetalsPerDay","NoblesPerDay","FissilesPerDay","HasHab","HabID","HabType","HabSchematicTemplateName","IsShipyard","HabLevel","MCCost","FactionID","FactionName","MiningLevel","pendingHab"
"4710","96AegleSite1","Numenar Kraali","170","96 Aegle","0.126128","19.0","36.52025","0.0","2.741182","0.2447955","0.0","0.0","False",,,,"False",,,,,"0","False"
"4713","97KlothoSite1","Theo Terra","171","97 Klotho","0.240676","34.0","47.23177","1.070412","1.988378","2.328515","0.7761717","0.0","False",,,,"False",,,,,"0","False"
"4716","104KlymeneSite1","Pugnando Anatis Macula","172","104 Klymene","0.095105","-21.0","123.8735","1.483858","3.454257","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4719","106DioneSite1","Gloria 95 Crater","173","106 Dione","0.132085","16.0","84.2644","1.879752","3.089454","0.1091901","0.0","0.0","False",,,,"False",,,,,"0","False"
"4722","107CamillaSite1","Mawn's Hold","174","107 Camilla","0.094968","-40.0","32.90881","1.992386","1.672935","0.9154159","0.3051386","0.0","False",,,,"False",,,,,"0","False"
"4725","110LydiaSite1","Happy Titus Crater","175","110 Lydia","0.118062","-37.0","-104.8267","1.21347","1.733243","1.409589","0.0","0.0","True","34379","Base","StrongholdHabSchematic","False","2","3","4095","Project Exodus","2","True"
"4728","114KassandraSite1","Nótt's Retreat","176","114 Kassandra","0.117721","-49.0","128.9444","0.0","3.283725","0.3328346","0.1664173","0.0","True","36720","Base","StrongholdHabSchematic","False","2","3","4090","Humanity First","2","True"
"4731","117LomiaSite1","Cave Draconem","177","117 Lomia","0.116233","-24.0","-138.4335","0.1351119","1.988376","2.507007","0.6726618","0.0","False",,,,"False",,,,,"0","False"
"4734","120LachesisSite1","Knickerbocker's Labyrinthus","178","120 Lachesis","0.105967","-16.0","-145.1898","1.710784","3.311951","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4737","121HermioneSite1","Snider's Chaos","179","121 Hermione","0.079602","44.0","-68.40472","1.799901","4.167599","0.07664945","0.0","0.0","False",,,,"False",,,,,"0","False"
"4740","127JohannaSite1","Historia Mare","180","127 Johanna","0.135106","50.0","-174.6828","2.432892","3.477315","0.1886995","0.0235852","0.0","False",,,,"False",,,,,"0","False"
"4743","128NemesisSite1","Belial's Pit","181","128 Nemesis","0.128499","45.0","-108.0852","2.025809","3.013393","1.520446","0.0","0.0","False",,,,"False",,,,,"0","False"
"4746","129AntigoneSite1","Saxa de Silvertree Chasma","182","129 Antigone","0.094859","20.0","-88.97202","0.0","0.0","3.465108","1.732554","0.0","True","26093","Base",,"False","1","2","4089","the Resistance","1","True"
"4749","130ElektraSite1","Srinivasan Scopulus","183","130 Elektra","0.075951","45.0","-125.8502","2.285825","3.466778","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4752","132AethraSite1","Amador Vallis","184","132 Aethra","0.342066","-59.0","-41.00949","0.0","0.0","3.550981","1.148678","0.03074167","True","25843","Base","ShipbuildingHabSchematic","True","1","2","4091","the Initiative","1","True"
"4755","135HerthaSite1","Petersen Impact Site","185","135 Hertha","0.119084","28.0","153.5151","0.006501005","0.0","6.234651","0.726702","0.0349884","True","41786","Base","ShipbuildingHabSchematic","True","2","3","4090","Humanity First","2","True"
"4758","137MeliboeaSite1","Hominid's Terra","186","137 Meliboea","0.072856","54.0","-98.44276","2.219535","3.111381","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4761","139JuewaSite1","Lumen Astra","187","139 Juewa","0.118203","9.0","-120.2709","2.117104","1.64765","0.9623548","0.0","0.0","True","34893","Base","StrongholdHabSchematic","False","2","3","4095","Project Exodus","2","True"
"4764","146LucinaSite1","Chrispy's Crater","188","146 Lucina","0.131632","53.0","179.1395","1.970241","3.405674","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4767","153HildaSite1","Brian's Chaos","189","153 Hilda","0.06119","6.0","-101.8521","2.016736","3.215612","0.2129413","0.07098044","0.0","True","36654","Base","ShipbuildingHabSchematic","True","1","2","4090","Humanity First","1","True"
"4770","154BerthaSite1","Springs Crater","190","154 Bertha","0.095093","-49.0","-99.16408","2.206236","3.034724","0.0","0.0","0.0","True","41012","Base","ShipbuildingHabSchematic","True","1","2","4090","Humanity First","1","True"
"4773","165LoreleySite1","Mare Salvatore","191","165 Loreley","0.090379","47.0","-88.72375","2.89364","3.197727","4.596549","0.1268954","0.0","True","19488","Base",,"False","3","4","4096","the Aliens","3","True"
"4776","168SibyllaSite1","Ozymandias Crater","192","168 Sibylla","0.093347","-54.0","35.43782","2.087969","4.660038","0.2406896","0.0","0.0","True","36992","Base","ResearchHabSchematic","False","2","3","4094","the Academy","2","True"
"4779","185EunikeSite1","Sanabria-Moreira Crater","193","185 Eunike","0.104479","-46.0","121.8308","1.997403","3.265984","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4782","187LambertaSite1","Ace's Nest","194","187 Lamberta","0.108538","-13.0","71.82892","1.748853","2.11487","0.2125006","0.02835121","0.0","True","31929","Base","ShipbuildingHabSchematic","True","2","3","4095","Project Exodus","2","True"
"4785","190IsmeneSite1","Christensen Chaos","195","190 Ismene","0.045789","-56.0","-12.36232","2.255392","1.87674","1.163538","0.0","0.02590423","False",,,,"False",,,,,"0","False"
"4788","192NausikaaSite1","Ventus Vallis","196","192 Nausikaa","0.139164","24.0","-153.6584","0.6764979","0.0","1.364067","0.0","0.7844344","False",,,,"False",,,,,"0","False"
"4791","194ProkneSite1","Chasma Czyzewski","197","194 Prokne","0.240209","53.0","-22.60975","1.847978","4.703517","0.0","0.0","0.0","True","32696","Base","OperationsHabSchematic","False","2","3","4095","Project Exodus","2","True"
"4794","196PhilomelaSite1","Solo Chaos","198","196 Philomela","0.101665","-2.0","-151.9502","0.5404904","0.0","1.835153","0.0","0.4613139","True","29490","Base","ResearchHabSchematic","False","2","3","4093","the Protectorate","2","True"
"4797","209DidoSite1","Kostanay Crater","199","209 Dido","0.104346","-35.0","33.21457","1.984449","3.375283","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4800","216KleopatraSite1","Berger's Coulee","200","216 Kleopatra","0.148159","6.0","68.5186","0.0","0.0","1.975851","0.775245","0.0","True","32986","Base","ShipbuildingHabSchematic","True","1","2","4090","Humanity First","1","True"
"4803","221EosSite1","Dawnstone Delve","201","221 Eos","0.094244","19.0","-74.00014","0.8452975","0.0","1.409059","0.4696863","0.0","True","25154","Base","ShipbuildingHabSchematic","True","1","2","4091","the Initiative","1","True"
"4806","230AthamantisSite1","Tulik Chaos","202","230 Athamantis","0.183003","-40.0","130.6734","0.3973536","0.0","1.540905","0.1629242","0.0","True","18826","Base","ShipbuildingHabSchematic","True","2","3","4091","the Initiative","2","True"
"4809","233AsteropeSite1","Southern Cross Catena","203","233 Asterope","0.143507","57.0","85.65633","0.0","4.983872","0.5644431","0.1411489","0.0","True","26893","Base","InfluenceHabSchematic","False","2","3","4093","the Protectorate","2","True"
"4812","238HypatiaSite1","Gloria's Rest","204","238 Hypatia","0.124788","-54.0","138.7849","1.725712","3.432375","0.108875","0.0","0.0","False",,,,"False",,,,,"0","False"
"4815","241GermaniaSite1","Wächterruhe","205","241 Germania","0.122931","-54.0","170.7686","2.194612","3.586635","0.0","0.0","0.0","True","30346","Base","ResearchHabSchematic","False","1","2","4090","Humanity First","1","True"
"4818","246AsperinaSite1","Aniki's Crater","206","246 Asporina","0.135775","-11.0","-175.9994","0.9062773","0.0","1.210599","0.04353692","0.0","True","32410","Base","ShipbuildingHabSchematic","True","2","3","4095","Project Exodus","2","True"
"4821","250BettinaSite1","Harris Crater","207","250 Bettina","0.117166","36.0","-154.6299","0.1373351","0.0","4.422499","2.211249","0.02372625","True","25413","Base",,"False","1","2","4089","the Resistance","1","True"
"4824","253MathildeSite1","Karoo Crater","208","253 Mathilde","0.103649","33.5","81.6","1.969539","3.114166","0.03633183","0.01816591","0.0","False",,,,"False",,,,,"0","False"
"4827","259AletheiaSite1","Demon's Run","209","259 Aletheia","0.082526","-37.0","-132.9678","2.244001","2.130641","0.9045444","0.0","0.03056726","True","64769","Base","LEOHabSchematic","False","1","2","4094","the Academy","1","True"
"4830","279ThuleSite1","Second Knud Rasmussen Montes","210","279 Thule","0.054726","-21.0","-126.0251","3.081587","3.300416","0.2134651","0.0","0.0","False",,,,"False",,,,,"0","False"
"4833","308PolyxoSite1","Stentor Chaos","211","308 Polyxo","0.135037","-31.0","-109.0952","0.0","1.871493","0.0","0.0","0.0","True","16912","Base","ShipbuildingHabSchematic","True","2","3","4092","the Servants","2","True"
"4835","323BruciaSite1","The Old Salty Deep Dive","212","323 Brucia","0.102383","35.0","63.47623","0.0","0.0","1.036733","0.0","0.0","True","37944","Base",,"False","2","3","4090","Humanity First","2","True"
"4838","324BambergaSite1","Selene Lacunae","213","324 Bamberga","0.080294","-18.0","45.38624","1.622874","1.848916","0.9136292","0.0","0.014852","False",,,,"False",,,,,"0","False"
"4841","325HeidelbergaSite1","Bismarck Facula","214","325 Heidelberga","0.122894","-45.0","-150.1502","0.0","0.0","2.886288","0.2625191","0.0","True","29132","Base","StrongholdHabSchematic","False","1","2","4095","Project Exodus","1","True"
"4844","328GudrunSite1","Mactaverum Labyrinthus","215","328 Gudrun","0.123155","36.0","144.3918","0.5824793","0.0","1.419047","0.3448009","0.04238551","False",,,,"False",,,,,"0","False"
"4847","334ChicagoSite1","Kekionga Landing","216","334 Chicago","0.06201","-5.0","171.2495","2.069705","4.146648","0.2018501","0.0870732","0.0","False",,,,"False",,,,,"0","False"
"4850","336LacadieraSite1","Hanel Catena","217","336 Lacadiera","0.203981","-20.0","-108.9448","3.246302","2.242241","0.0","0.0","0.0","False",,,,"False",,,,,"0","True"
"4853","349DembowskaSite1","Hazel Crater","218","349 Dembowska","0.123996","-1.0","51.56241","0.6335058","0.0","1.191888","0.4992591","0.0","False",,,,"False",,,,,"0","False"
"4856","354EleonoraSite1","Hübner Linea","219","354 Eleonora","0.148554","0.0","-66.04102","0.7413412","0.0","2.483683","0.4931112","0.06209769","False",,,,"False",,,,,"0","False"
"4859","356LiguriaSite1","Ryan's Ascent","220","356 Liguria","0.103556","-1.0","19.52731","2.242758","3.160348","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4862","361BononiaSite1","Hall Crater","221","361 Bononia","0.10074","-23.0","154.0275","3.969578","3.70926","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4865","372PalmaSite1","Yuri Chaos","222","372 Palma","0.082864","-33.0","16.18031","1.913581","2.966478","0.1792955","0.05110878","0.0","False",,,,"False",,,,,"0","False"
"4868","375UrsulaSite1","Dillard Crater","223","375 Ursula","0.089748","-53.0","-93.97648","1.01766","2.003185","2.166144","0.5051195","0.0","False",,,,"False",,,,,"0","False"
"4871","386SiegenaSite1","Diogenes Crater","224","386 Siegena","0.08641","-36.0","163.8657","2.859077","3.069047","0.0","0.0","0.0","True","32932","Base","LEOHabSchematic","False","2","3","4095","Project Exodus","2","True"
"4873","391IngeborgSite1","Oliver's End","225","391 Ingeborg","0.186659","15.0","-81.51693","0.0","0.0","0.9680877","0.3226959","0.3400826","True","43016","Base","OperationsHabSchematic","False","2","3","4090","Humanity First","2","True"
"4876","409AspasiaSite1","Kimberly Catena","226","409 Aspasia","0.144729","-41.0","178.3185","1.108514","1.703456","2.708828","0.7365594","0.0","True","23372","Base",,"False","3","4","4096","the Aliens","3","True"
"4879","419AureliaSite1","Rizo Basin","227","419 Aurelia","0.144454","-3.0","143.3646","0.0","3.423491","0.0","0.0","0.0","True","19242","Base","StrongholdHabSchematic","False","2","3","4095","Project Exodus","2","True"
"4882","423DiotimaSite1","Cincinnatus Crater","228","423 Diotima","0.103867","-29.0","-82.34857","1.931312","3.555048","0.2894153","0.0","0.0","False",,,,"False",,,,,"0","False"
"4884","433ErosSite1","Charlois Regio","229","433 Eros","0.76404","-16.0","-150.0","0.0","0.0","1.00021","0.1451817","0.0","True","21062","Base","ShipbuildingHabSchematic","True","2","3","4091","the Initiative","2","True"
"4886","434HungariaSite1","Velvet Vindicta","230","434 Hungaria","0.252608","54.0","42.62762","0.0","0.0","1.941281","0.2408381","0.01822661","True","25573","Base","LEOHabSchematic","False","2","3","4091","the Initiative","2","True"
"4889","444GyptisSite1","Gryphon Watch","231","444 Gyptis","0.099551","-20.0","107.1033","2.274915","3.14287","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4892","451PatientiaSite1","Dakers Mensa","232","451 Patientia","0.115868","-39.0","108.1184","1.830607","3.161446","0.1119065","0.05595325","0.0","False",,,,"False",,,,,"0","False"
"4894","475OclloSite1","Charlie's Chasma","233","475 Ocllo","0.077558","-29.0","-36.14771","0.6261413","1.130272","1.214246","0.4047487","0.0","False",,,,"False",,,,,"0","False"
"4897","488KreusaSite1","Ferrus Chaos","234","488 Kreusa","0.072831","2.0","-129.2899","2.173934","3.282657","1.053066","0.2377762","0.0","False",,,,"False",,,,,"0","False"
"4900","490VeritasSite1","Spinoza's Heart","235","490 Veritas","0.118787","-38.0","-151.4454","1.813053","3.731938","1.552782","0.03825568","0.0","False",,,,"False",,,,,"0","False"
"4903","511DavidaSite1","Persson Crater","236","511 Davida","0.074468","-48.0","-142.1553","2.078532","3.244232","0.3753178","0.0","0.0","False",,,,"False",,,,,"0","False"
"4905","512TaurinensisSite1","Luca and Marco's First Steps","237","512 Taurinensis","0.265578","-24.0","11.07421","0.0","0.0","1.260464","0.0","0.0","True","22293","Base","ShipbuildingHabSchematic","True","2","3","4091","the Initiative","2","True"
"4908","532HerculinaSite1","Kraken's Respite","238","532 Herculina","0.183409","-60.0","-99.98875","0.6112548","0.0","1.432266","0.0","0.1038724","False",,,,"False",,,,,"0","False"
"4911","536MerapiSite1","River's Crossing","239","536 Merapi","0.070934","-37.0","111.6805","0.0","0.0","3.916291","1.843674","0.1045548","True","34121","Base","ShipbuildingHabSchematic","True","1","2","4090","Humanity First","1","True"
"4914","566StereoskopiaSite1","Lee Crater","240","566 Stereoskopia","0.096065","7.0","-78.93774","2.286778","3.336746","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4917","588AchillesSite1","The Voice of Majel","241","588 Achilles","0.041107","4.0","-129.6364","1.960258","3.879469","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4920","596ScheilaSite1","Nightwings Crater","242","596 Scheila","0.134788","-13.0","-6.354683","3.026865","3.274505","0.0","0.0","0.0","True","31687","Base","ShipbuildingHabSchematic","True","1","2","4095","Project Exodus","1","True"
"4923","617PatroclusSite1","Rotll's Paradox","243","617 Patroclus","0.03332","50.0","-166.0205","1.033349","2.280906","0.9665592","0.0","0.0","False",,,,"False",,,,,"0","False"
"4925","MenoetiusSite1","The Apples","244","Menoetius","0.03332","39.0","-36.9696","2.179197","1.894479","0.5897922","0.0","0.0","False",,,,"False",,,,,"0","False"
"4928","624HektorSite1","Pamplier Chaos","245","624 Hektor","0.034911","-37.0","-14.4655","3.272977","2.845553","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4931","654ZelindaSite1","Hirschfeld Crater","246","654 Zelinda","0.271475","-23.0","127.0443","2.194199","3.13108","0.1820856","0.04103538","0.0","False",,,,"False",,,,,"0","False"
"4933","699HelaSite1","Fluffy Paw Catena","247","699 Hela","0.323133","20.0","-140.204","0.0","0.0","0.8978448","0.0","0.0","False",,,,"False",,,,,"0","False"
"4936","702AlaudaSite1","Caridea Crater","248","702 Alauda","0.093031","-42.0","89.75497","1.802451","2.622593","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4939","704InteramniaSite1","Madeleine's Landing","249","704 Interamnia","0.123509","-11.0","155.6778","1.997497","3.380256","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4942","747WinchesterSite1","Bulsara Tholus","250","747 Winchester","0.068652","-43.0","-16.77283","1.713868","3.030756","0.7692906","0.03391799","0.0","False",,,,"False",,,,,"0","False"
"4945","762PulcovaSite1","Source's Son Planitia","251","762 Pulcova","0.119325","52.0","-21.81953","1.384175","3.469959","0.8858218","0.0","0.0","True","34608","Base","ShipbuildingHabSchematic","True","1","2","4095","Project Exodus","1","True"
"4948","776BerbericiaSite1","Mary's Crater","252","776 Berbericia","0.16117","22.0","99.0161","1.776563","3.254796","0.6571702","0.06468437","0.0","False",,,,"False",,,,,"0","False"
"4951","790PraetoriaSite1","Lysella Facula","253","790 Praetoria","0.102442","-31.0","117.0772","1.015232","2.24813","0.90722","0.05205685","0.0","False",,,,"False",,,,,"0","False"
"4954","911AgamemnonSite1","Baci Macula","254","911 Agamemnon","0.038958","-9.0","-37.49928","2.954705","4.167644","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4956","944HidalgoSite1","Templin's Relief","255","944 Hidalgo","0.129614","14.0","-22.60738","2.657006","2.873471","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4958","1036GanymedSite1","Jack's Latex Tuxedo","256","1036 Ganymed","0.422328","-17.0","83.54616","0.0","0.0","1.488946","0.7444732","0.03288051","True","35460","Base","StrongholdHabSchematic","False","2","3","4090","Humanity First","2","True"
"4961","1143OdysseusSite1","Cadmean Labyrinthus","257","1143 Odysseus","0.035148","40.0","20.18609","3.316471","3.320624","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4964","1172AneasSite1","Solvi Voltec","258","1172 Äneas","0.044029","-9.0","143.878","3.112719","3.556292","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4967","1173AnchisesSite1","Ressika Rupes","259","1173 Anchises","0.032492","-26.0","-159.5044","1.558658","1.880849","0.7364711","0.06257185","0.02526862","True","17317","Base",,"False","3","4","4096","the Aliens","3","True"
"4970","1437DiomedesSite1","Waffle's Tholus","260","1437 Diomedes","0.039239","-16.0","-73.11331","3.544915","2.970239","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4972","1627IvarSite1","Greifenberg Tholus","261","1627 Ivar","0.199987","-43.0","-8.674149","0.0","0.0","0.7537665","0.0","0.1539241","False",,,,"False",,,,,"0","True"
"4974","1866SisyphusSite1","Commander's Folly","262","1866 Sisyphus","0.245369","52.0","-68.22019","0.0","0.0","1.110367","0.0","0.0","False",,,,"False",,,,,"0","True"
"4977","1867DeiphobusSite1","Klatu Crater","263","1867 Deiphobus","0.040826","-28.0","57.68677","2.37373","1.804602","1.025385","0.2088627","0.01666689","False",,,,"False",,,,,"0","False"
"4980","1911SchubartSite1","Horizon Chaos","264","1911 Schubart","0.050997","-12.0","-73.4583","1.79221","1.966576","0.2781032","0.09270108","0.02472246","True","66602","Base","LEOHabSchematic","False","1","2","4094","the Academy","1","True"
"4982","1951LickSite1","Chonchiyo Crater","265","1951 Lick","0.571236","51.0","21.57462","1.173275","0.7803165","1.212801","0.329107","0.0","False",,,,"False",,,,,"0","False"
"4985","2060ChironSite1","TovuTovu Terra","266","2060 Chiron","0.003819","-44.0","-116.7724","2.045599","3.121294","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4987","2064ThomsenSite1","Swackhammer's Folly","267","2064 Thomsen","0.195858","25.0","-122.3978","0.0","0.0","0.978084","0.0","0.2061646","True","37058","Base","ShipbuildingHabSchematic","True","2","3","4090","Humanity First","2","True"
"4990","2204LyyliSite1","Eye of Demaloa","268","2204 Lyyli","0.092083","38.0","-34.3208","0.9031038","3.662165","0.9764194","0.4433371","0.0","True","49384","Base",,"False","1","2","4089","the Resistance","1","True"
"4992","2212HephaistosSite1","Hess Crater","269","2212 Hephaistos","0.158022","27.0","42.39373","1.488241","1.453648","0.4201807","0.1341287","0.08039761","True","40747","Base","StrongholdHabSchematic","False","2","3","4090","Humanity First","2","True"
"4994","3200PhaethonSite1","Ave Maria Mare","270","3200 Phaethon","0.17075","-18.0","-101.1998","0.0","2.768207","0.2645245","0.0","0.0","False",,,,"False",,,,,"0","False"
"4997","3317ParisSite1","Helen Catena","271","3317 Paris","0.04572","-44.0","156.2242","0.0","3.173735","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"4999","3353JarvisSite1","B. Liverseed Crater","272","3353 Jarvis","0.264178","-32.0","-116.3496","2.263934","2.221766","0.0","0.0","0.0","True","22830","Base","ShipbuildingHabSchematic","True","2","3","4089","the Resistance","2","True"
"5002","3451MentorSite1","Blackbird Rupes","273","3451 Mentor","0.042139","-42.0","117.1203","3.684457","1.91101","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5004","3552DonQuixoteSite1","Cervantes Catena","274","3552 Don Quixote","0.023918","42.0","120.9102","0.0","2.229614","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5006","3753CruithneSite1","Onarina Crater","275","3753 Cruithne","0.457942","-5.0","39.2547","0.0","0.0","0.8064262","0.0","0.0","True","22027","Base","MissionControlHabSchematic","False","1","2","4095","Project Exodus","1","True"
"5008","4954EricSite1","Merlion Catena","276","4954 Eric","0.507918","13.0","24.95071","0.0","0.0","1.071541","0.0","0.0","True","34956","Base","ShipbuildingHabSchematic","True","2","3","4090","Humanity First","2","True"
"5011","5145PholusSite1","Tokmoria Lingula","277","5145 Pholus","0.000971","50.0","9.000343","2.118043","4.010287","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5013","5731ZeusSite1","Burnside Tholus","278","5731 Zeus","0.364934","-25.0","35.44753","0.0","0.0","1.284467","0.0","0.5025316","True","32752","Base","ResearchHabSchematic","False","2","3","4090","Humanity First","2","True"
"5016","7066NessusSite1","Sean's Saxum","279","7066 Nessus","0.000831","-14.0","134.3986","3.624207","2.491196","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5018","7092CadmusSite1","Suarez Facula","280","7092 Cadmus","0.145294","-41.0","158.9807","0.0","0.0","1.311488","0.4371628","0.04361266","True","39086","Base","ShipbuildingHabSchematic","True","2","3","4092","the Servants","2","True"
"5021","8405AsbolusSite1","Mindy's Crater","281","8405 Asbolus","0.001226","13.0","161.8359","2.144244","4.573453","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5024","10199CharikloSite1","Kilroy Catena","282","10199 Chariklo","0.002877","-3.0","-86.15849","3.211665","2.948636","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5027","15789KBOSite1","Laura's Retreat","283","15789 Anguta","0.000589","-45.0","110.5238","3.485832","2.249075","0.03861886","0.0","0.0","False",,,,"False",,,,,"0","False"
"5030","19521ChaosSite1","Little Flower Tholus","284","Chaos","0.000585","43.0","51.62904","3.837705","3.803116","0.4290357","0.07283597","0.003701282","False",,,,"False",,,,,"0","False"
"5031","19521ChaosSite2","Lollipop Crater","284","Chaos","0.000585","57.0","-48.38038","3.383949","4.021834","1.757473","0.5858243","0.0","False",,,,"False",,,,,"0","False"
"5034","20000VarunaSite1","Tanswell's Vault","285","Varuna","0.000496","-22.0","-31.56508","3.869454","6.604972","0.3407447","0.0","0.03173364","False",,,,"False",,,,,"0","False"
"5035","20000VarunaSite2","Barnham Crater","285","Varuna","0.000496","56.0","-172.2078","3.887411","5.284184","0.870172","0.0","0.0","False",,,,"False",,,,,"0","False"
"5038","28978IxionSite1","Lytta Collis","286","Ixion","0.000765","-19.0","-72.38631","4.004215","4.498933","1.116444","0.372148","0.0","False",,,,"False",,,,,"0","False"
"5039","28978IxionSite2","Hayes Mensa","286","Ixion","0.000765","-13.0","-17.88962","4.164882","3.893005","0.3796214","0.1898107","0.0","False",,,,"False",,,,,"0","False"
"5042","31824ElatusSite1","Tythos Crater","287","31824 Elatus","0.009112","27.0","163.6643","2.310954","3.368989","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5045","32532ThereusSite1","Vider Crater","288","32532 Thereus","0.013388","17.0","-32.46014","3.356731","4.377637","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5048","49036PelionSite1","The Ronaldo Enlightenment","289","49036 Pelion","0.001929","6.0","19.67181","2.089444","1.778178","0.263447","0.0","0.02943111","False",,,,"False",,,,,"0","False"
"5051","QuaoarSite1","Hyridia Tholus","290","Quaoar","0.000544","-41.0","-47.50262","3.290355","2.08706","3.486294","0.967366","0.1512554","False",,,,"False",,,,,"0","False"
"5052","QuaoarSite2","Arlen's Chaos","290","Quaoar","0.000544","37.0","-89.5829","3.501006","1.92976","2.785927","0.1761054","0.1570593","False",,,,"False",,,,,"0","False"
"5053","QuaoarSite3","Skadi's Domain","290","Quaoar","0.000544","-33.0","-106.728","3.371444","1.833482","1.997295","0.9835556","1.624077","False",,,,"False",,,,,"0","False"
"5054","QuaoarSite4","Hepler Regio","290","Quaoar","0.000544","-22.0","-47.23428","2.337161","1.867392","3.159456","0.3825874","0.1083596","False",,,,"False",,,,,"0","False"
"5056","WeywotSite1","Kana Mare","291","Weywot","0.000544","54.0","-127.1503","0.3466737","0.0","1.427783","0.1012833","0.3568422","False",,,,"False",,,,,"0","False"
"5058","52762AsteroidSite1","Taxila Mons","292","52762 Khonsu","0.077434","53.0","-29.0694","0.6264704","0.0","0.7817892","0.0","0.0","True","37658","Base","ShipbuildingHabSchematic","True","2","3","4090","Humanity First","2","True"
"5060","52872OkyrhoeSite1","Tringus Blue","293","52872 Okyrhoe","0.027674","8.0","-89.47253","1.542616","1.267864","0.634223","0.0","0.00262739","False",,,,"False",,,,,"0","False"
"5063","52975CyllarusSite1","Caias Crater","294","52975 Cyllarus","0.000909","49.0","147.1909","3.776088","3.472583","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5065","53319AsteroidSite1","Antioch Catena","295","53319 Thoth","0.049154","8.0","-167.9341","0.9811525","1.065261","1.028131","0.2373202","0.0","True","62491","Base","ResearchHabSchematic","False","1","2","4095","Project Exodus","1","True"
"5068","54598BienorSite1","Backlin Crater","296","54598 Bienor","0.005785","-30.0","2.188194","2.945473","3.29842","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5071","55565KBOSite1","Manannan's Point","297","Jasagnan","0.000512","-12.0","112.7561","3.983077","4.498596","2.019577","0.0","0.0","False",,,,"False",,,,,"0","False"
"5072","55565KBOSite2","Mainor Flexus","297","Jasagnan","0.000512","-7.0","-157.2722","5.763489","5.364736","0.2856461","0.0","0.01328275","False",,,,"False",,,,,"0","False"
"5075","55576AmycusSite1","Apsis Crater","298","55576 Amycus","0.001243","57.0","144.2021","4.600307","0.4059288","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5078","55637KBOSite1","The Bloodcloak's Rest","299","Ranginui","0.000657","-3.0","-20.31651","2.861509","5.028305","1.906706","0.2314476","0.05539719","False",,,,"False",,,,,"0","False"
"5079","55637KBOSite2","Deaver Dorsum","299","Ranginui","0.000657","53.0","-130.1205","3.994311","3.832546","1.002229","0.0","0.01298532","False",,,,"False",,,,,"0","False"
"5081","55637KBOMoonISite1","Planum Inversus","300","Papatuanuku","0.000657","37.0","23.97485","3.738726","3.583228","0.0","0.0","0.0","False",,,,"False",,,,,"0","False"
"5084","60558EcheclusSite1","Explorminate Mare","301","60558 Echeclus","0.004067","19.0","-31.53049","4.213786","2.62726","0.1032338","0.0","0.0","False",,,,"False",,,,,"0","False"
"5087","78799KBOSite1","Magician's Heart","302","Raweno","0.000445","-55.0","-45.98337","5.931046","2.453118","1.645531","0.0212705","0.02165646","False",,,,"False",,,,,"0","False"
"5088","78799KBOSite2","MacIntyre Mensa","302","Raweno","0.000445","57.0","77.77132","5.166905","2.488725","0.6336401","0.08735977","0.0","False",,,,"False",,,,,"0","False"
"5091","83982CrantorSite1","Packer Planitia","303","83982 Crantor","0.00178","-2.0","138.8923","3.558475","2.470021","0.1604241","0.0","0.0","False",,,,"False",,,,,"0","False"
